ID,COUNTRY_NAME,ISO2,SITE_NAME,LATITUDE,LONGITUDE,VECTOR_SPECIES_COMPLEX,VECTOR_SPECIES,STAGE,YEAR_START,MONTH_START,YEAR_END,MONTH_END,SAMPLING_METHOD,MOSQUITO_NUMBER,BREEDING_HABITAT,ID_METHOD,CITATION,CITATION_URL,DATA_CURATOR,INVASIVE_STATUS
778,India,IN,Bharathiar University,11.038900,76.876300,An. stephensi,Not available,NR,,NR,NR,NR,Not available,Not available,Not available,morphology,"Prabhu, K, Murugan, K, Nareshkumar, A and Bragadeeswaran, S. (2011).  Larvicidal and pupicidal activity of spinosad against the malarial vector  Anopheles stephensi. Asian Pacific journal of tropical medicine, 4(8):610-3",https://www.ncbi.nlm.nih.gov/pubmed/21914537,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
779,India,IN,Hazaribag,23.996000,85.370700,An. stephensi,Not available,NR,2009,NOVEMBER,2010,OCTOBER,Not available,Not available,Not available,morphology,"Qamar, S, Raziuddin, M, Hussain, MM and Gupta, BK. (2011).  Diversity and abundance of anopheline fauna in Hazaribag, Jharkhand, India.12(1-2):111-114",,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
780,India,IN,Karuppur,11.725200,78.099200,An. stephensi,Not available,NR,,NR,NR,NR,Not available,Not available,Not available,morphology,"Ragavendran, C and Natarajan, D. (2015).  Insecticidal potency of Aspergillus terreus against larvae and pupae of three mosquito species  Anopheles stephensi,  Culex quinquefasciatus, and  Aedes aegypti. Environmental science and pollution research international, 22(21):17224-37",https://www.semanticscholar.org/paper/Insecticidal-potency-of-Aspergillus-terreus-against-Ragavendran-Ramachandran/6700dbb4f2a52d8ca532bab0ea7b82b063701f15,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
781,India,IN,AVC College,11.106300,79.689800,An. stephensi,Not available,NR,,NR,NR,NR,Not available,Not available,Not available,Not available,"Rajkumar, S, Jebanesan, A and Nagarajan, R. (2011).  Effect of leaf essential oil of Coccinia indica on egg hatchability and different larval instars of malarial mosquito  Anopheles stephensi. Asian Pacific journal of tropical medicine, 4(12):948-51",https://www.ncbi.nlm.nih.gov/pubmed/22118029,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
782,India,IN,Jhajjar,28.616700,76.650000,An. stephensi,Not available,NR,,NR,NR,NR,Not available,Not available,Not available,morphology,"Rani, A, Sharma, A, Adak, T and Bhatnagar, RK. (2010).  Pseudoxanthomonas icgebensis sp. nov., isolated from the midgut of  Anopheles stephensi field-collected larvae. Journal of microbiology (Seoul, Korea), 48(5):601-6",https://www.ncbi.nlm.nih.gov/pubmed/21046337,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
783,India,IN,Melvisharam,12.939700,79.239700,An. stephensi,Not available,NR,,NR,NR,NR,Not available,Not available,Not available,morphology,"Roopan, SM, Rohita, Madhumitha, G, Rahuman, AA, Kamaraj, C, Bharathi, A and Surendra, TV. (2013).  Low-cost and eco-friendly phyto-synthesis of silver nanoparticles using Cocos nucifera coir extract and its larvicidal activity.43(1):631-635",https://www.sciencedirect.com/science/article/abs/pii/S0926669012004839,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
784,India,IN,Melvisharam,12.939700,79.239700,An. stephensi,Not available,NR,,NR,NR,NR,Not available,Not available,Not available,morphology,"Saurav, K, Rajakumar, G, Kannabiran, K, Rahuman, AA, Velayutham, K, Elango, G, Kamaraj, C and Zahir, AA. (2013).  Larvicidal activity of isolated compound 5-(2,4-dimethylbenzyl) pyrrolidin-2-one from marine Streptomyces VITSVK5 sp. against Rhipicephalus (Boophilus) microplus,  Anopheles stephensi, and  Culex tritaeniorhynchus. Parasitology Research, 112(1):215-26",https://www.ncbi.nlm.nih.gov/pubmed/22009268,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
785,India,IN,Raj Nagar II and Bagdola,28.574900,77.080000,An. stephensi,Not available,NR,2014,NR,2014,NR,Not available,6,Not available,morphology,"Savargaonkar, D, Nagpal, BN, Srivastava, B, Anvikar, AR and Valecha, N. (2015).  The footprints of relapsing malaria in southwest Delhi, India. Journal of Vector Borne Diseases, 52(4):287-292",https://www.ncbi.nlm.nih.gov/pubmed/26714507,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
786,India,IN,Raj Nagar II and Bagdola,28.574900,77.080000,An. stephensi,Not available,NR,2015,NR,2015,NR,Not available,5,Not available,morphology,"Savargaonkar, D, Nagpal, BN, Srivastava, B, Anvikar, AR and Valecha, N. (2015).  The footprints of relapsing malaria in southwest Delhi, India. Journal of Vector Borne Diseases, 52(4):287-292",https://www.ncbi.nlm.nih.gov/pubmed/26714507,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
787,India,IN,"Pandit Jawaharlal Nehru College of Agriculture and Research Institute, PAJANCOA",10.969400,79.771500,An. stephensi,Not available,NR,2013,JULY,2013,SEPTEMBER,Not available,Not available,Not available,morphology,"Selvan, PS, Jebanesan, A and Kumar, CM. (2015).  Diversity and distribution of tree hole mosquitoes in Puducherry Union Territory, India.3(7):531-533",https://www.researchgate.net/publication/280243778_Diversity_and_distribution_of_tree_hole_mosquitoes_in_Puducherry_Union_Territory_India,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
788,India,IN,Pondicherry University,12.015900,79.858500,An. stephensi,Not available,NR,2013,JULY,2013,SEPTEMBER,Not available,Not available,Not available,morphology,"Selvan, PS, Jebanesan, A and Kumar, CM. (2015).  Diversity and distribution of tree hole mosquitoes in Puducherry Union Territory, India.3(7):531-533",https://www.researchgate.net/publication/280243778_Diversity_and_distribution_of_tree_hole_mosquitoes_in_Puducherry_Union_Territory_India,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
789,India,IN,Rohtak,28.894600,76.590000,An. stephensi,Not available,NR,,NR,NR,NR,Not available,Not available,Not available,"morphology, DNA sequencing","Sharma, A, Deshmukh, A, Sharma, R, Kumar, A, Mukherjee, S, Chandra, GC and Gakhar, SK. (2014).  Population genetic structure of malaria vector  Anopheles stephensi using mitochondrial Cytochrome oxidase II gene in Indian populations.52(10):996-1002",https://www.ncbi.nlm.nih.gov/pubmed/8867060,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
790,India,IN,Kolkata,22.573200,88.361900,An. stephensi,Not available,NR,,NR,NR,NR,Not available,Not available,Not available,"morphology, DNA sequencing","Sharma, A, Deshmukh, A, Sharma, R, Kumar, A, Mukherjee, S, Chandra, GC and Gakhar, SK. (2014).  Population genetic structure of malaria vector  Anopheles stephensi using mitochondrial Cytochrome oxidase II gene in Indian populations.52(10):996-1002",https://www.ncbi.nlm.nih.gov/pubmed/8867060,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
791,India,IN,Jabalpur,23.168000,79.946000,An. stephensi,Not available,NR,,NR,NR,NR,Not available,Not available,Not available,"morphology, DNA sequencing","Sharma, A, Deshmukh, A, Sharma, R, Kumar, A, Mukherjee, S, Chandra, GC and Gakhar, SK. (2014).  Population genetic structure of malaria vector  Anopheles stephensi using mitochondrial Cytochrome oxidase II gene in Indian populations.52(10):996-1002",https://www.ncbi.nlm.nih.gov/pubmed/8867060,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
792,India,IN,Hyderabad,17.390900,78.486400,An. stephensi,Not available,NR,,NR,NR,NR,Not available,Not available,Not available,"morphology, DNA sequencing","Sharma, A, Deshmukh, A, Sharma, R, Kumar, A, Mukherjee, S, Chandra, GC and Gakhar, SK. (2014).  Population genetic structure of malaria vector  Anopheles stephensi using mitochondrial Cytochrome oxidase II gene in Indian populations.52(10):996-1002",https://www.ncbi.nlm.nih.gov/pubmed/8867060,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
793,India,IN,Trivandrum,8.488800,76.949300,An. stephensi,Not available,NR,,NR,NR,NR,Not available,Not available,Not available,"morphology, DNA sequencing","Sharma, A, Deshmukh, A, Sharma, R, Kumar, A, Mukherjee, S, Chandra, GC and Gakhar, SK. (2014).  Population genetic structure of malaria vector  Anopheles stephensi using mitochondrial Cytochrome oxidase II gene in Indian populations.52(10):996-1002",https://www.ncbi.nlm.nih.gov/pubmed/8867060,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
794,India,IN,Thindlu,13.071300,77.568700,An. stephensi,Not available,NR,,NR,NR,NR,Not available,Not available,Not available,morphology,"Shetty, V, Sanil, D and Shetty, NJ. (2013).  Insecticide susceptibility status in three medically important species of mosquitoes,  Anopheles stephensi,  Aedes aegypti and  Culex quinquefasciatus, from Bruhat Bengaluru Mahanagara Palike, Karnataka, India. Pest Management Science, 69(2):257-67",https://www.ncbi.nlm.nih.gov/pubmed/22926921,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
795,India,IN,Mathikere,13.033500,77.563800,An. stephensi,Not available,NR,,NR,NR,NR,Not available,Not available,Not available,morphology,"Shetty, V, Sanil, D and Shetty, NJ. (2013).  Insecticide susceptibility status in three medically important species of mosquitoes,  Anopheles stephensi,  Aedes aegypti and  Culex quinquefasciatus, from Bruhat Bengaluru Mahanagara Palike, Karnataka, India. Pest Management Science, 69(2):257-67",https://www.ncbi.nlm.nih.gov/pubmed/22926921,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
796,India,IN,Malleshwaram,13.003100,77.563900,An. stephensi,Not available,NR,,NR,NR,NR,Not available,Not available,Not available,morphology,"Shetty, V, Sanil, D and Shetty, NJ. (2013).  Insecticide susceptibility status in three medically important species of mosquitoes,  Anopheles stephensi,  Aedes aegypti and  Culex quinquefasciatus, from Bruhat Bengaluru Mahanagara Palike, Karnataka, India. Pest Management Science, 69(2):257-67",https://www.ncbi.nlm.nih.gov/pubmed/22926921,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
797,India,IN,Ranganathpura,13.007100,77.572300,An. stephensi,Not available,NR,,NR,NR,NR,Not available,Not available,Not available,morphology,"Shetty, V, Sanil, D and Shetty, NJ. (2013).  Insecticide susceptibility status in three medically important species of mosquitoes,  Anopheles stephensi,  Aedes aegypti and  Culex quinquefasciatus, from Bruhat Bengaluru Mahanagara Palike, Karnataka, India. Pest Management Science, 69(2):257-67",https://www.ncbi.nlm.nih.gov/pubmed/22926921,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
798,India,IN,Mallasandra,13.061000,77.511200,An. stephensi,Not available,NR,,NR,NR,NR,Not available,Not available,Not available,morphology,"Shetty, V, Sanil, D and Shetty, NJ. (2013).  Insecticide susceptibility status in three medically important species of mosquitoes,  Anopheles stephensi,  Aedes aegypti and  Culex quinquefasciatus, from Bruhat Bengaluru Mahanagara Palike, Karnataka, India. Pest Management Science, 69(2):257-67",https://www.ncbi.nlm.nih.gov/pubmed/22926921,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
799,India,IN,Basaveshwaranagar,12.964900,77.522000,An. stephensi,Not available,NR,,NR,NR,NR,Not available,Not available,Not available,morphology,"Shetty, V, Sanil, D and Shetty, NJ. (2013).  Insecticide susceptibility status in three medically important species of mosquitoes,  Anopheles stephensi,  Aedes aegypti and  Culex quinquefasciatus, from Bruhat Bengaluru Mahanagara Palike, Karnataka, India. Pest Management Science, 69(2):257-67",https://www.ncbi.nlm.nih.gov/pubmed/22926921,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
800,India,IN,Ullal,12.958700,77.478700,An. stephensi,Not available,NR,,NR,NR,NR,Not available,Not available,Not available,morphology,"Shetty, V, Sanil, D and Shetty, NJ. (2013).  Insecticide susceptibility status in three medically important species of mosquitoes,  Anopheles stephensi,  Aedes aegypti and  Culex quinquefasciatus, from Bruhat Bengaluru Mahanagara Palike, Karnataka, India. Pest Management Science, 69(2):257-67",https://www.ncbi.nlm.nih.gov/pubmed/22926921,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
801,India,IN,Jnanabharathi campus,12.941500,77.510000,An. stephensi,Not available,NR,,NR,NR,NR,Not available,Not available,Not available,morphology,"Shetty, V, Sanil, D and Shetty, NJ. (2013).  Insecticide susceptibility status in three medically important species of mosquitoes,  Anopheles stephensi,  Aedes aegypti and  Culex quinquefasciatus, from Bruhat Bengaluru Mahanagara Palike, Karnataka, India. Pest Management Science, 69(2):257-67",https://www.ncbi.nlm.nih.gov/pubmed/22926921,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",native
